file_url,dataset_uuid,file_format
https://catalog.data.gov/dataset/metropolitan-social-services-survey-results-82b73678/resource/704caa90-eb78-419a-8c1c-2c77dbf09abd.tsv,82b73678-4fa5-4162-8761-692d2c172bec,TSV
https://catalog.data.gov/dataset/metropolitan-social-services-survey-results-82b73678/resource/3aa127e4-014e-4b15-a14b-5680d6656ce1.zip,82b73678-4fa5-4162-8761-692d2c172bec,ZIP
https://catalog.data.gov/dataset/metropolitan-social-services-survey-results-82b73678/resource/df3c0e72-fa04-4e64-bfc9-d9790b7caad2.pdf,82b73678-4fa5-4162-8761-692d2c172bec,PDF
https://catalog.data.gov/dataset/federal-health-database-2014-c1dd34a4/resource/4dcac794-7cff-423d-8f70-c73c759badf1.kml,c1dd34a4-5187-4a19-a3d3-2c11615ef8ac,KML
https://catalog.data.gov/dataset/federal-health-database-2014-c1dd34a4/resource/ef082008-4686-482a-bdcc-959a3212b7f0.api,c1dd34a4-5187-4a19-a3d3-2c11615ef8ac,API
https://catalog.data.gov/dataset/city-level-education-survey-results-e86f4d62/resource/ce34e55a-1687-4555-8393-cbd4e715f3fc.shp,e86f4d62-07a7-487e-9e95-588fbccef8dc,SHP
https://catalog.data.gov/dataset/city-level-education-survey-results-e86f4d62/resource/cdd8a9c5-a99e-464f-b848-793867761a52.shp,e86f4d62-07a7-487e-9e95-588fbccef8dc,SHP
https://catalog.data.gov/dataset/world-health-organization-open-data-energy-fbfe4f27/resource/42480ae1-b08a-4ff9-9e35-b39f9aab5775.api,fbfe4f27-5c04-4461-8b39-a3c9ff3f1235,API
https://catalog.data.gov/dataset/world-health-organization-open-data-energy-fbfe4f27/resource/9314adff-134b-40d4-b787-06597df42119.rdf,fbfe4f27-5c04-4461-8b39-a3c9ff3f1235,RDF
https://catalog.data.gov/dataset/world-health-organization-open-data-energy-fbfe4f27/resource/489db147-d2fd-4aa3-b834-054fa564a8e5.shp,fbfe4f27-5c04-4461-8b39-a3c9ff3f1235,SHP
https://catalog.data.gov/dataset/national-labor-inventory-2022-93b724e6/resource/f509cbe3-2006-4b1f-b0e9-20917a2683be.geojson,93b724e6-0f94-4239-ae8b-5b78cf47fc7a,GeoJSON
https://catalog.data.gov/dataset/u-s-department-of-open-data-housing-c51d7e07/resource/6988e41e-22d6-4537-ac03-750532e58081.api,c51d7e07-cb60-4779-8d06-1f19969a3739,API
https://catalog.data.gov/dataset/u-s-department-of-open-data-housing-c51d7e07/resource/41b2f9d6-c33b-4fa5-98f4-1aca29ec7fb7.csv,c51d7e07-cb60-4779-8d06-1f19969a3739,CSV
https://catalog.data.gov/dataset/u-s-department-of-open-data-housing-c51d7e07/resource/51431042-2277-4879-bb59-7321af5a4450.pdf,c51d7e07-cb60-4779-8d06-1f19969a3739,PDF
https://catalog.data.gov/dataset/u-s-department-of-open-data-housing-c51d7e07/resource/ecd83027-df59-4f45-988c-4c6cbff36ccc.xlsx,c51d7e07-cb60-4779-8d06-1f19969a3739,XLSX
https://catalog.data.gov/dataset/public-safety-monitoring-records-2010-83846155/resource/06e4fb00-7c26-45ce-b091-de3fb9cf5c6b.zip,83846155-c7b1-46da-bf47-95e1ac7e2b8b,ZIP
https://catalog.data.gov/dataset/geospatial-statistics-by-metropolitan-2014-35ed404c/resource/cbe7a522-a691-4e4e-8d0c-219a5b07a94d.csv,35ed404c-2aea-4703-b7ba-3fe7f7096396,CSV
https://catalog.data.gov/dataset/geospatial-statistics-by-metropolitan-2014-35ed404c/resource/bef3b7f3-8f7d-46b8-9c3a-87bef17ae2b6.shp,35ed404c-2aea-4703-b7ba-3fe7f7096396,SHP
https://catalog.data.gov/dataset/geospatial-statistics-by-metropolitan-2014-35ed404c/resource/c3ea650a-c479-43de-accc-3181b691bbbe.kml,35ed404c-2aea-4703-b7ba-3fe7f7096396,KML
https://catalog.data.gov/dataset/geospatial-statistics-by-metropolitan-2014-35ed404c/resource/3cab3372-a112-48a5-aa94-0233b66b8b1e.csv,35ed404c-2aea-4703-b7ba-3fe7f7096396,CSV
https://catalog.data.gov/dataset/national-agriculture-survey-results-02769bd0/resource/9db157f2-3624-48c7-907d-3e82e08d0080.geojson,02769bd0-1908-4ff0-91ae-2c568a4c6a3b,GeoJSON
https://catalog.data.gov/dataset/national-agriculture-survey-results-02769bd0/resource/89af1eef-6abf-4344-8b16-f73a4fd8f523.rdf,02769bd0-1908-4ff0-91ae-2c568a4c6a3b,RDF
https://catalog.data.gov/dataset/national-agriculture-survey-results-02769bd0/resource/1c6c5db0-5fe2-4509-a34a-4b0ffc0386d9.rdf,02769bd0-1908-4ff0-91ae-2c568a4c6a3b,RDF
https://catalog.data.gov/dataset/coastal-demographics-survey-results-ff1aff7c/resource/dc452911-e5ff-4bf3-b3c0-8064b86b4e50.pdf,ff1aff7c-f3f6-4193-819e-a93f7bf30e6c,PDF
https://catalog.data.gov/dataset/agriculture-monitoring-records-2011-064fefca/resource/ebae72e8-d8e4-487e-92ef-df265f6e5b5e.rdf,064fefca-7c0f-41b3-af91-ac612cc827ce,RDF
https://catalog.data.gov/dataset/agriculture-monitoring-records-2011-064fefca/resource/892a2712-c258-42ee-b228-236f4467ddfa.kml,064fefca-7c0f-41b3-af91-ac612cc827ce,KML
https://catalog.data.gov/dataset/agriculture-monitoring-records-2011-064fefca/resource/a6c486dd-b49b-4d25-9551-4026646cb109.api,064fefca-7c0f-41b3-af91-ac612cc827ce,API
https://catalog.data.gov/dataset/federal-geospatial-database-2020-789fb37e/resource/6e3632d0-dcf0-4177-88c3-196107f54c5b.rdf,789fb37e-96d4-4d15-92df-346635831b43,RDF
https://catalog.data.gov/dataset/federal-geospatial-database-2020-789fb37e/resource/33dfc263-4045-4dba-bbc7-477a5c0c9cab.shp,789fb37e-96d4-4d15-92df-346635831b43,SHP
https://catalog.data.gov/dataset/federal-geospatial-database-2020-789fb37e/resource/ff3bb896-df66-489a-8d7d-e7641eb994cc.xlsx,789fb37e-96d4-4d15-92df-346635831b43,XLSX
https://catalog.data.gov/dataset/rural-environment-survey-results-f8490db0/resource/08a0ae3b-6a47-43f5-87f9-9389d2e1bfc7.tsv,f8490db0-0dcb-4e6a-9509-f12ef8908682,TSV
https://catalog.data.gov/dataset/rural-environment-survey-results-f8490db0/resource/d23c06f2-3492-4681-9a98-bb31f4ae23af.rdf,f8490db0-0dcb-4e6a-9509-f12ef8908682,RDF
https://catalog.data.gov/dataset/rural-environment-survey-results-f8490db0/resource/04fdb3e9-4d02-4cce-8f75-dc1ce1129804.pdf,f8490db0-0dcb-4e6a-9509-f12ef8908682,PDF
https://catalog.data.gov/dataset/national-geospatial-inventory-2014-ee291a13/resource/fc786578-a56a-4e6d-b5c4-a7c06dd2b1d8.xlsx,ee291a13-d4a8-4c17-a939-56e4325af4ae,XLSX
https://catalog.data.gov/dataset/national-geospatial-inventory-2014-ee291a13/resource/8f25488c-b9df-4d94-a602-1a3a8d431ba3.shp,ee291a13-d4a8-4c17-a939-56e4325af4ae,SHP
https://catalog.data.gov/dataset/national-geospatial-inventory-2014-ee291a13/resource/a87f2450-c954-423e-91a5-031bbcaf03a4.rdf,ee291a13-d4a8-4c17-a939-56e4325af4ae,RDF
https://catalog.data.gov/dataset/national-geospatial-inventory-2014-ee291a13/resource/04de19ca-f5e4-4055-86c8-88a399e6920e.kml,ee291a13-d4a8-4c17-a939-56e4325af4ae,KML
https://catalog.data.gov/dataset/city-level-science-research-trends-2012-2013-7ff98ac9/resource/29a7d100-2968-4732-ba4f-09f4054454ba.api,7ff98ac9-ff9c-4fe2-ab1b-976cdf8e5364,API
https://catalog.data.gov/dataset/city-level-science-research-trends-2012-2013-7ff98ac9/resource/ba34bb29-32bc-43d2-9d4f-c247039a8b5a.api,7ff98ac9-ff9c-4fe2-ab1b-976cdf8e5364,API
https://catalog.data.gov/dataset/city-level-science-research-trends-2012-2013-7ff98ac9/resource/816f8474-c520-44c1-bba0-b6496f7bbb12.api,7ff98ac9-ff9c-4fe2-ab1b-976cdf8e5364,API
https://catalog.data.gov/dataset/education-monitoring-records-2011-bf27713f/resource/ca01db0c-c567-4093-bbca-ae12cff26cf4.kml,bf27713f-2900-455e-93f2-b13e2c8c6042,KML
https://catalog.data.gov/dataset/education-monitoring-records-2011-bf27713f/resource/532b00a2-9922-475c-997c-3dfcd932f742.zip,bf27713f-2900-455e-93f2-b13e2c8c6042,ZIP
https://catalog.data.gov/dataset/annual-climate-report-federal-emergency-management-98c97ba3/resource/b83a39c7-9092-4626-a863-9a47f0f03375.shp,98c97ba3-2b4e-40f8-86fa-6d1400f7a3e3,SHP
https://catalog.data.gov/dataset/annual-climate-report-federal-emergency-management-98c97ba3/resource/882e22c1-7425-46e0-a477-66310524b890.rdf,98c97ba3-2b4e-40f8-86fa-6d1400f7a3e3,RDF
https://catalog.data.gov/dataset/annual-climate-report-federal-emergency-management-98c97ba3/resource/1f67cdaf-1c76-4426-b63c-ae262d57b5ed.api,98c97ba3-2b4e-40f8-86fa-6d1400f7a3e3,API
https://catalog.data.gov/dataset/annual-climate-report-federal-emergency-management-98c97ba3/resource/b7e581f0-2cc6-41be-a054-07a5294233f5.xlsx,98c97ba3-2b4e-40f8-86fa-6d1400f7a3e3,XLSX
https://catalog.data.gov/dataset/city-level-education-survey-results-fdd02907/resource/eba92a6f-3e6b-452e-8c1c-2334bf7f72a8.json,fdd02907-a3f4-44d2-ba3b-a73e4398340c,JSON
https://catalog.data.gov/dataset/city-level-education-survey-results-fdd02907/resource/d9f06e12-0b84-4510-bd66-e7eb25b40320.csv,fdd02907-a3f4-44d2-ba3b-a73e4398340c,CSV
https://catalog.data.gov/dataset/national-energy-inventory-2021-2c9fab4d/resource/55639200-a061-4f35-ae31-e212c5fd862d.rdf,2c9fab4d-fa71-4ea5-b897-303fa77810d5,RDF
https://catalog.data.gov/dataset/national-energy-inventory-2021-2c9fab4d/resource/f6eb503c-7e4f-4f56-9fc5-2588c313340d.xlsx,2c9fab4d-fa71-4ea5-b897-303fa77810d5,XLSX
https://catalog.data.gov/dataset/national-energy-inventory-2021-2c9fab4d/resource/2f5cc635-5d83-4d89-820c-04c20812e5d1.csv,2c9fab4d-fa71-4ea5-b897-303fa77810d5,CSV
https://catalog.data.gov/dataset/public-safety-statistics-by-state-level-2022-92b1a511/resource/0e9ea471-0f3d-4ae7-97b9-3d8fb5793dd5.zip,92b1a511-10f9-449a-822c-e485a163bd70,ZIP
https://catalog.data.gov/dataset/public-safety-statistics-by-state-level-2022-92b1a511/resource/1179d966-da26-4224-850a-fa8d844cbc49.pdf,92b1a511-10f9-449a-822c-e485a163bd70,PDF
https://catalog.data.gov/dataset/public-safety-statistics-by-state-level-2022-92b1a511/resource/8baeb6ba-8cbf-4245-a209-0dc22600b96f.pdf,92b1a511-10f9-449a-822c-e485a163bd70,PDF
https://catalog.data.gov/dataset/rural-demographics-trends-2010-2011-94be9026/resource/9803c5ad-c18d-49ff-944a-01a10516af68.zip,94be9026-81c6-4624-9b11-3d10bb3a24ca,ZIP
https://catalog.data.gov/dataset/rural-demographics-trends-2010-2011-94be9026/resource/71607ea3-60dd-42c1-8d24-a7ab075c11fd.csv,94be9026-81c6-4624-9b11-3d10bb3a24ca,CSV
https://catalog.data.gov/dataset/rural-demographics-trends-2010-2011-94be9026/resource/112fc66b-8c78-463a-9630-7f1783a19a98.xml,94be9026-81c6-4624-9b11-3d10bb3a24ca,XML
https://catalog.data.gov/dataset/rural-demographics-trends-2010-2011-94be9026/resource/2d4a45b3-67a4-467b-bec3-cef07d841713.kml,94be9026-81c6-4624-9b11-3d10bb3a24ca,KML
https://catalog.data.gov/dataset/national-elections-inventory-2017-3234deba/resource/e8fb5845-bb46-4a71-b03f-0cb987fc5ff3.json,3234deba-8982-4643-856e-a781a8bc0ada,JSON
https://catalog.data.gov/dataset/national-elections-inventory-2017-3234deba/resource/70bb48bf-6d3e-429c-a0a0-d642bb0d5ec5.xml,3234deba-8982-4643-856e-a781a8bc0ada,XML
https://catalog.data.gov/dataset/national-elections-inventory-2017-3234deba/resource/c72fbf5c-3a6d-4fb9-9baa-9390cf991777.json,3234deba-8982-4643-856e-a781a8bc0ada,JSON
https://catalog.data.gov/dataset/national-elections-inventory-2017-3234deba/resource/76a4c61b-6847-406b-a445-b219fd7a6d4f.api,3234deba-8982-4643-856e-a781a8bc0ada,API
https://catalog.data.gov/dataset/public-safety-monitoring-records-2017-465ebcd8/resource/9d439959-0eaf-4a5f-941c-b38bfa501200.pdf,465ebcd8-0e12-4cbc-98a2-dd38a0f60a11,PDF
https://catalog.data.gov/dataset/public-safety-monitoring-records-2017-465ebcd8/resource/afa5071d-9c9f-4cec-ae48-001d9df7285c.kml,465ebcd8-0e12-4cbc-98a2-dd38a0f60a11,KML
https://catalog.data.gov/dataset/public-safety-monitoring-records-2017-465ebcd8/resource/adff5d81-5a8b-4214-aad0-7b311ab74dd3.xlsx,465ebcd8-0e12-4cbc-98a2-dd38a0f60a11,XLSX
https://catalog.data.gov/dataset/public-safety-monitoring-records-2017-465ebcd8/resource/6d3876de-d0fe-48ed-9632-02d2c8e580dc.csv,465ebcd8-0e12-4cbc-98a2-dd38a0f60a11,CSV
https://catalog.data.gov/dataset/urban-water-trends-2022-2023-1c0a43fc/resource/1158935b-4bec-4761-b69a-ff81a85f1614.pdf,1c0a43fc-c1b0-4b10-ba4a-962692954df4,PDF
https://catalog.data.gov/dataset/social-services-indicators-dashboard-a90d5595/resource/d6cd875a-6032-4597-82ba-0625089824f1.api,a90d5595-53bf-4162-a354-96a17cc8afd2,API
https://catalog.data.gov/dataset/demographics-monitoring-records-2023-22b550e4/resource/7487f6c8-6945-4c1d-9e74-a06cdf3c0f41.tsv,22b550e4-5dd7-4ccc-b0fd-97a0ac5f6408,TSV
https://catalog.data.gov/dataset/national-transportation-inventory-2015-ca0e61cf/resource/573f11eb-0295-4488-b288-4256df669f7c.rdf,ca0e61cf-4a1b-4624-925d-5c0e821e4b23,RDF
https://catalog.data.gov/dataset/national-transportation-inventory-2015-ca0e61cf/resource/d2c86d51-d901-42b1-a158-3995e1e3e1c0.tsv,ca0e61cf-4a1b-4624-925d-5c0e821e4b23,TSV
https://catalog.data.gov/dataset/national-transportation-inventory-2015-ca0e61cf/resource/ef048020-1dd1-43d8-80de-37f30c8583a0.xml,ca0e61cf-4a1b-4624-925d-5c0e821e4b23,XML
https://catalog.data.gov/dataset/national-transportation-inventory-2015-ca0e61cf/resource/37bdb8ae-becb-4b00-918e-c4aeb5638928.api,ca0e61cf-4a1b-4624-925d-5c0e821e4b23,API
https://catalog.data.gov/dataset/regional-science-research-trends-2012-2013-cb2a6de4/resource/7b398620-9ea3-422a-a906-db0f9f43fb32.api,cb2a6de4-dc1d-4590-b926-21f8a63ec5f4,API
https://catalog.data.gov/dataset/regional-science-research-trends-2012-2013-cb2a6de4/resource/b49269fd-683f-40d0-9602-97520181e27e.json,cb2a6de4-dc1d-4590-b926-21f8a63ec5f4,JSON
https://catalog.data.gov/dataset/regional-science-research-trends-2012-2013-cb2a6de4/resource/797efee7-74fe-4e4a-95c0-387a717c97a5.xml,cb2a6de4-dc1d-4590-b926-21f8a63ec5f4,XML
https://catalog.data.gov/dataset/regional-science-research-trends-2012-2013-cb2a6de4/resource/eb719086-0070-4028-97bb-0eb242a7dbaf.zip,cb2a6de4-dc1d-4590-b926-21f8a63ec5f4,ZIP
https://catalog.data.gov/dataset/federal-public-safety-database-2023-80ead091/resource/ea142a62-945b-403e-91f2-155d54fabc4a.tsv,80ead091-f2af-4908-acd6-349d987ec4af,TSV
https://catalog.data.gov/dataset/federal-public-safety-database-2023-80ead091/resource/f45f23a7-9028-4fe4-8b64-0db2ea727f5b.xml,80ead091-f2af-4908-acd6-349d987ec4af,XML
https://catalog.data.gov/dataset/science-research-statistics-by-zip-code-2019-c1bceb62/resource/101450fa-777e-4b2a-b447-258c48738b5a.kml,c1bceb62-dd96-48e5-a1e8-85b5280bf6f9,KML
https://catalog.data.gov/dataset/science-research-statistics-by-zip-code-2019-c1bceb62/resource/6630dcf9-5c37-4de8-875e-b96aef3effca.kml,c1bceb62-dd96-48e5-a1e8-85b5280bf6f9,KML
https://catalog.data.gov/dataset/science-research-statistics-by-zip-code-2019-c1bceb62/resource/15435dce-b3d8-4625-ba0e-8764974f778d.xlsx,c1bceb62-dd96-48e5-a1e8-85b5280bf6f9,XLSX
https://catalog.data.gov/dataset/u-s-department-of-geospatial-dataset-2022-61d5432e/resource/9ae066db-8d75-44d4-aaea-6d9822f55604.api,61d5432e-02ff-483f-a240-00687170a599,API
https://catalog.data.gov/dataset/coastal-agriculture-trends-2015-2016-249219cd/resource/da0aaca5-ae9c-4f7d-a1d0-0ba8c30e2af2.csv,249219cd-3e42-4dd2-9872-021920d6dbfa,CSV
https://catalog.data.gov/dataset/coastal-agriculture-trends-2015-2016-249219cd/resource/5418d506-6bef-491c-a703-e94b45c46091.csv,249219cd-3e42-4dd2-9872-021920d6dbfa,CSV
https://catalog.data.gov/dataset/finance-monitoring-records-2015-f18a1f3e/resource/df618c2f-a43d-4cc5-b6d5-39f25628916a.shp,f18a1f3e-5755-4dc7-b8ad-08d88638849f,SHP
https://catalog.data.gov/dataset/elections-indicators-dashboard-f6a0ac90/resource/3425b13b-4934-4599-b6d4-9ad42d89bf3f.csv,f6a0ac90-f820-49fe-87a8-effd93c71629,CSV
https://catalog.data.gov/dataset/federal-elections-database-2013-826106ad/resource/62b016ed-fe62-4b61-8f2a-a556ec645c45.geojson,826106ad-06ce-488a-af7b-297c5a285684,GeoJSON
https://catalog.data.gov/dataset/federal-elections-database-2013-826106ad/resource/987d97b7-24aa-4698-a276-2e75d014600d.json,826106ad-06ce-488a-af7b-297c5a285684,JSON
https://catalog.data.gov/dataset/federal-elections-database-2013-826106ad/resource/35eb4864-a707-48df-96ad-810fe02924b1.tsv,826106ad-06ce-488a-af7b-297c5a285684,TSV
https://catalog.data.gov/dataset/u-s-department-of-transportation-dataset-2014-38950180/resource/382a0b5e-ba29-4f60-a8fa-5d2bdf13e761.api,38950180-5fbb-43a2-8ae4-81b08d90589d,API
https://catalog.data.gov/dataset/science-research-statistics-by-rural-2010-4210c6d6/resource/046ef8fa-a4bf-4d6f-b795-7d548d822f11.rdf,4210c6d6-353f-4bad-b09e-d25f9b5d58b4,RDF
https://catalog.data.gov/dataset/science-research-statistics-by-rural-2010-4210c6d6/resource/8fceacb2-9603-4ec9-a5b7-0f4d457494b4.geojson,4210c6d6-353f-4bad-b09e-d25f9b5d58b4,GeoJSON
https://catalog.data.gov/dataset/science-research-statistics-by-rural-2010-4210c6d6/resource/d68e332b-32c4-47c8-9d76-348087149956.json,4210c6d6-353f-4bad-b09e-d25f9b5d58b4,JSON
https://catalog.data.gov/dataset/federal-transportation-database-2018-ed24d74d/resource/7043c0ae-f8be-4ace-af27-159fd19ce626.pdf,ed24d74d-6290-465d-9998-b562d877aea7,PDF
https://catalog.data.gov/dataset/federal-transportation-database-2018-ed24d74d/resource/2e53b430-8016-4a0b-8c39-aafba5c7ce76.api,ed24d74d-6290-465d-9998-b562d877aea7,API
https://catalog.data.gov/dataset/federal-transportation-database-2018-ed24d74d/resource/a07eeaf4-fb52-422e-b01d-9dad82e3659a.zip,ed24d74d-6290-465d-9998-b562d877aea7,ZIP
https://catalog.data.gov/dataset/federal-transportation-database-2018-ed24d74d/resource/aaedafd6-e678-40f8-b417-bf2b283b1f2e.zip,ed24d74d-6290-465d-9998-b562d877aea7,ZIP
